acronym_1;hourS;minS;hourE;minE;currentC;day;roomID;type_1;nameR
PFot25179;14;0;16;0;14;6;2448131362722;TEORICA;QA1.4
QI225179;16;0;18;0;34;6;2448131362722;TEORICA;QA1.4
BFB25179;14;0;17;0;0;6;2448131362738;TEORICA;Q4.2
FT35179;10;30;12;0;21;6;2448131362738;PROBLEMS;Q4.2
PTB;8;0;9;0;26;6;2448131362738;TEORICA;Q4.2
SCSA5179;12;0;13;0;4;6;2448131362738;PROBLEMS;Q4.2
BCE25179;11;0;13;0;12;6;2448131362742;TEORICA;Q4.6
CDI2029179;15;0;16;30;36;6;2448131362742;PROBLEMS;Q4.6
CDI2029179;16;30;18;0;41;6;2448131362742;PROBLEMS;Q4.6
TB5179;8;0;11;0;12;6;2448131362742;TEORICA;Q4.6
CDI20210179;15;0;16;30;19;6;2448131362743;PROBLEMS;Q4.7
EGer25179;11;0;12;30;37;6;2448131362743;PROBLEMS;Q4.7
OIP25179;8;30;10;30;7;6;2448131362744;TEORICA;Q4.1
PEQB45179;10;30;12;0;16;6;2448131362744;PROBLEMS;Q4.1
PEQB45179;12;0;13;30;9;6;2448131362744;PROBLEMS;Q4.1
Q25179;15;0;16;30;34;6;2448131362744;PROBLEMS;Q4.1
ACED1625179;9;0;10;30;44;6;2448131362947;PROBLEMS;E4
CDI3325179;13;0;14;30;38;6;2448131362947;PROBLEMS;E4
Pro55179;15;30;17;0;38;6;2448131362947;PROBLEMS;E4
Qui45179;14;30;15;30;19;6;2448131362947;PROBLEMS;E4
AED25179;9;30;10;30;38;6;2448131362948;PROBLEMS;E3
E225179;13;0;15;0;49;6;2448131362948;PROBLEMS;E3
PEst2335179;10;30;12;0;39;6;2448131362948;PROBLEMS;E3
E25179;8;0;10;0;19;6;2448131362951;PROBLEMS;E2
Emi25179;16;0;17;30;27;6;2448131362951;PROBLEMS;E2
Qui45179;14;30;15;30;21;6;2448131362951;PROBLEMS;E2
SD45179;13;0;14;30;36;6;2448131362951;PROBLEMS;E2
TMP-I;11;0;12;30;30;6;2448131362951;TEORICA;E2
ASof5179;15;30;17;0;29;6;2448131362952;LABORATORIAL;E1
EBT25179;11;0;12;30;5;6;2448131362952;PROBLEMS;E1
EITT25179;9;30;11;0;16;6;2448131362952;PROBLEMS;E1
EPot25179;17;0;18;30;26;6;2448131362952;PROBLEMS;E1
ACED1625179;13;30;14;30;80;6;2448131362971;TEORICA;EA1
ASof5179;17;0;18;30;54;6;2448131362971;TEORICA;EA1
EO425179;8;0;9;30;151;6;2448131362971;TEORICA;EA1
MA25179;9;30;10;30;111;6;2448131362971;TEORICA;EA1
PASE25179;15;30;17;0;19;6;2448131362971;TEORICA;EA1
SCDTR25179;11;0;12;30;62;6;2448131362971;TEORICA;EA1
EITT25179;12;30;14;0;80;6;2448131362979;TEORICA;EA2
MF25179;16;0;17;30;74;6;2448131362979;TEORICA;EA2
SIBD25179;9;30;11;0;148;6;2448131362979;TEORICA;EA2
STVR25179;11;0;12;30;86;6;2448131362979;TEORICA;EA2
TEM25179;14;0;15;30;104;6;2448131362979;TEORICA;EA2
ASInt179;8;0;9;30;64;6;2448131362989;TEORICA;EA3
EPot25179;14;0;15;30;26;6;2448131362989;TEORICA;EA3
GTA179;12;30;14;0;35;6;2448131362989;TEORICA;EA3
PIV;15;30;17;0;91;6;2448131362989;TEORICA;EA3
SS25179;11;0;12;30;48;6;2448131362989;PROBLEMS;EA3
DPE25179;13;30;15;0;80;6;2448131362990;TEORICA;EA4
MEle25179;11;0;12;30;60;6;2448131362990;TEORICA;EA4
PSD17;15;30;17;0;46;6;2448131362990;TEORICA;EA4
SS25179;8;0;9;30;39;6;2448131362990;PROBLEMS;EA4
CC519;11;0;13;0;26;6;2448131363027;TEORICA;E8
ETeo25179;15;0;16;0;42;6;2448131363027;PROBLEMS;E8
FEle25179;16;0;17;30;6;6;2448131363027;PROBLEMS;E8
Qui45179;13;30;14;30;18;6;2448131363027;PROBLEMS;E8
AC25179;12;0;13;30;44;6;2448131363231;PROBLEMS;Q01
FMCon25179;8;0;9;30;54;6;2448131363231;PROBLEMS;Q01
Q10179;14;0;16;0;16;6;2448131363231;TEORICA;Q01
ACED1235179;12;0;13;0;192;6;2448131363245;TEORICA;QA
ACED1325179;13;0;14;0;148;6;2448131363245;TEORICA;QA
AL425179;11;0;12;0;88;6;2448131363245;TEORICA;QA
TEQ25339;14;30;16;0;51;6;2448131363245;TEORICA;QA
AL1025179;13;0;14;0;142;6;2448131363437;TEORICA;PA1
AL1225179;14;0;15;0;112;6;2448131363437;TEORICA;PA1
AL425179;12;0;13;0;108;6;2448131363437;TEORICA;PA1
Bioem18;15;0;19;0;0;6;2448131363437;TEORICA;PA1
CDI925179;11;0;12;0;112;6;2448131363437;TEORICA;PA1
IAC45179;9;30;11;0;121;6;2448131363437;TEORICA;PA1
AL1745179;9;30;11;0;37;6;2448131363469;PROBLEMS;P1
CDI725179;11;30;13;0;23;6;2448131363469;PROBLEMS;P1
Proj25179;14;0;15;0;35;6;2448131363469;TEORICA;P1
TDM25179;15;0;18;0;5;6;2448131363469;LABORATORIAL;P1
AL425179;8;0;9;30;40;6;2448131363483;PROBLEMS;P8
PROE25179;10;0;12;0;3;6;2448131363483;PROBLEMS;P8
SDin9;15;0;17;0;14;6;2448131363483;TEORICA;P8
AL1025179;15;0;16;30;36;6;2448131363498;PROBLEMS;P12
AL1745179;8;0;9;30;33;6;2448131363498;PROBLEMS;P12
AN25179;11;0;14;0;34;6;2448131363498;PROBLEMS;P12
CDI725179;9;30;11;0;35;6;2448131363498;PROBLEMS;P12
ETra35179;17;30;19;0;26;6;2448131363498;PROBLEMS;P12
CP325179;16;30;18;0;26;6;2448131363500;PROBLEMS;P13
CP325179;15;0;16;30;34;6;2448131363500;PROBLEMS;P13
TB5179;8;0;11;0;12;6;2448131363500;TEORICA;P13
EMEne25179;15;30;17;0;50;6;2448131363640;PROBLEMS;F8
IArt45179;8;0;9;30;35;6;2448131363640;PROBLEMS;F8
LN35179;9;30;11;0;27;6;2448131363640;LABORATORIAL;F8
MO65179;13;30;14;30;33;6;2448131363640;PROBLEMS;F8
AEne9;14;0;16;0;53;6;2448131363642;TEORICA;FA3
BD225179;9;30;11;0;102;6;2448131363642;TEORICA;FA3
BD225179;11;0;12;30;100;6;2448131363642;TEORICA;FA3
VI25;12;30;14;0;83;6;2448131363642;TEORICA;FA3
ACED425179;13;0;14;30;50;6;2448131363664;PROBLEMS;F2
CCU35179;11;0;12;30;20;6;2448131363664;LABORATORIAL;F2
CCU35179;8;0;9;30;17;6;2448131363664;LABORATORIAL;F2
CCU35179;9;30;11;0;56;6;2448131363664;TEORICA;F2
EI225179;17;0;18;30;34;6;2448131363664;PROBLEMS;F2
CGra45179;9;30;11;0;120;6;2448131363667;TEORICA;FA1
CMM25179;11;0;12;30;119;6;2448131363667;TEORICA;FA1
RC9;14;0;15;30;64;6;2448131363667;TEORICA;FA1
TMF25179;12;30;14;0;77;6;2448131363667;TEORICA;FA1
AGI17;9;30;11;0;48;6;2448131363674;TEORICA;F4
CDI825179;13;0;14;30;37;6;2448131363674;PROBLEMS;F4
CDI925179;8;0;9;30;35;6;2448131363674;PROBLEMS;F4
MEFP25179;11;0;13;0;3;6;2448131363674;TEORICA;F4
PO65179;15;30;17;0;31;6;2448131363674;LABORATORIAL;F4
EVoo25179;14;30;16;0;42;6;2448131363676;PROBLEMS;F3
PO65179;10;30;12;0;25;6;2448131363676;LABORATORIAL;F3
PGS5179;9;0;10;30;23;6;2448131363723;PROBLEMS;I3
PGS5179;10;30;12;0;34;6;2448131363723;TEORICA;I3
SSA25179;14;0;20;0;15;6;2448131363723;TEORICA;I3
MPet5179;11;0;13;0;30;6;2448131363788;PROBLEMS;I6
MPet5179;10;0;11;0;30;6;2448131363788;FIELD_WORK;I6
FPSR;16;30;18;0;9;6;2448131363791;PROBLEMS;I5
FPSR;15;0;16;30;9;6;2448131363791;TEORICA;I5
GSP9;11;0;12;30;16;6;2448131363791;PROBLEMS;I5
GSP9;9;30;11;0;16;6;2448131363791;TEORICA;I5
EPed9;8;0;13;0;5;6;2448131363840;PROBLEMS;I9
DBHA;11;0;13;0;0;6;2448131363841;TEORICA;I8
EPla25179;12;30;14;0;89;6;2448131364033;TEORICA;AM
GEne5179;15;0;17;0;70;6;2448131364033;TEORICA;AM
MEstru25179;9;30;11;0;89;6;2448131364033;TEORICA;AM
P225179;14;0;15;0;66;6;2448131364033;TEORICA;AM
DMG;10;30;12;0;25;6;2448131364044;LABORATORIAL;MOM
DMG;10;30;12;0;28;6;2448131364045;LABORATORIAL;SDM
CDI3425179;13;0;14;0;81;6;2448131364218;TEORICA;EA5
EO55179;10;30;12;0;102;6;2448131364218;TEORICA;EA5
IAC45179;8;0;9;30;82;6;2448131364218;TEORICA;EA5
PROE25179;14;0;15;30;56;6;2448131364218;TEORICA;EA5
